"","X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","SMCSamplerExperiments.mainRand","SMCSamplerExperiments.alphaSMCSampler","gen.rand","gen.treeRate","SMCSamplerExperiments.iterScalings","gen.useNonclock","Method"
"733","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",8,"sim--100744689.msf",173294,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"734","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.716031336090687,"sim--100744689.msf",173294,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"735","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0621951316272675,"sim--100744689.msf",173294,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"736","ANNEALING","ANNEALING TRUE",0,4761,100,0,"ConsensusLogLL",-3121.05822205061,"sim--1623961426.msf",88168,333,0.99999,10001,10,"100 200000","true"," ASMC"
"738","ANNEALING","ANNEALING TRUE",0,4761,100,0,"PartitionMetric",0,"sim--1623961426.msf",88168,333,0.99999,10001,10,"100 200000","true"," ASMC"
"739","ANNEALING","ANNEALING TRUE",0,4761,100,0,"RobinsonFouldsMetric",0.252364327458797,"sim--1623961426.msf",88168,333,0.99999,10001,10,"100 200000","true"," ASMC"
"740","ANNEALING","ANNEALING TRUE",0,4761,100,0,"KuhnerFelsenstein",0.00624128438874301,"sim--1623961426.msf",88168,333,0.99999,10001,10,"100 200000","true"," ASMC"
"741","ANNEALING","ANNEALING FALSE",0,4761,100,0,"ConsensusLogLL",-3121.19185620623,"sim--1623961426.msf",54945,333,0.99999,10001,10,"100 200000","true"," DASMC"
"743","ANNEALING","ANNEALING FALSE",0,4761,100,0,"PartitionMetric",0,"sim--1623961426.msf",54945,333,0.99999,10001,10,"100 200000","true"," DASMC"
"744","ANNEALING","ANNEALING FALSE",0,4761,100,0,"RobinsonFouldsMetric",0.252188934621879,"sim--1623961426.msf",54945,333,0.99999,10001,10,"100 200000","true"," DASMC"
"745","ANNEALING","ANNEALING FALSE",0,4761,100,0,"KuhnerFelsenstein",0.0073671983801417,"sim--1623961426.msf",54945,333,0.99999,10001,10,"100 200000","true"," DASMC"
"746","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3306.45564954259,"sim--1623961426.msf",20884,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"748","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",8,"sim--1623961426.msf",20884,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"749","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.657330375151074,"sim--1623961426.msf",20884,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"750","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.03388335167693,"sim--1623961426.msf",20884,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"751","ANNEALING","ANNEALING TRUE",0,5197,100,0,"ConsensusLogLL",-3570.53688122077,"sim--658419394.msf",62298,333,0.99999,10001,10,"100 200000","true"," ASMC"
"753","ANNEALING","ANNEALING TRUE",0,5197,100,0,"PartitionMetric",0,"sim--658419394.msf",62298,333,0.99999,10001,10,"100 200000","true"," ASMC"
"754","ANNEALING","ANNEALING TRUE",0,5197,100,0,"RobinsonFouldsMetric",0.289349784695402,"sim--658419394.msf",62298,333,0.99999,10001,10,"100 200000","true"," ASMC"
"755","ANNEALING","ANNEALING TRUE",0,5197,100,0,"KuhnerFelsenstein",0.0105936948882825,"sim--658419394.msf",62298,333,0.99999,10001,10,"100 200000","true"," ASMC"
"756","ANNEALING","ANNEALING FALSE",0,5197,100,0,"ConsensusLogLL",-3570.3009254622,"sim--658419394.msf",59675,333,0.99999,10001,10,"100 200000","true"," DASMC"
"758","ANNEALING","ANNEALING FALSE",0,5197,100,0,"PartitionMetric",0,"sim--658419394.msf",59675,333,0.99999,10001,10,"100 200000","true"," DASMC"
"759","ANNEALING","ANNEALING FALSE",0,5197,100,0,"RobinsonFouldsMetric",0.305510778826714,"sim--658419394.msf",59675,333,0.99999,10001,10,"100 200000","true"," DASMC"
"760","ANNEALING","ANNEALING FALSE",0,5197,100,0,"KuhnerFelsenstein",0.0108044609164584,"sim--658419394.msf",59675,333,0.99999,10001,10,"100 200000","true"," DASMC"
"761","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3616.91563285477,"sim--658419394.msf",13625,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"763","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--658419394.msf",13625,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"764","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.529940931662633,"sim--658419394.msf",13625,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"765","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0254835527525035,"sim--658419394.msf",13625,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"766","ANNEALING","ANNEALING TRUE",0,5075,100,0,"ConsensusLogLL",-4085.8093860547,"sim--1646123985.msf",95460,111,0.99999,5001,10,"100 200000","true"," ASMC"
"768","ANNEALING","ANNEALING TRUE",0,5075,100,0,"PartitionMetric",0,"sim--1646123985.msf",95460,111,0.99999,5001,10,"100 200000","true"," ASMC"
"769","ANNEALING","ANNEALING TRUE",0,5075,100,0,"RobinsonFouldsMetric",0.332456091181512,"sim--1646123985.msf",95460,111,0.99999,5001,10,"100 200000","true"," ASMC"
"770","ANNEALING","ANNEALING TRUE",0,5075,100,0,"KuhnerFelsenstein",0.0124749523774084,"sim--1646123985.msf",95460,111,0.99999,5001,10,"100 200000","true"," ASMC"
"771","ANNEALING","ANNEALING FALSE",0,5075,100,0,"ConsensusLogLL",-4085.82948945237,"sim--1646123985.msf",206746,111,0.99999,5001,10,"100 200000","true"," DASMC"
"773","ANNEALING","ANNEALING FALSE",0,5075,100,0,"PartitionMetric",0,"sim--1646123985.msf",206746,111,0.99999,5001,10,"100 200000","true"," DASMC"
"774","ANNEALING","ANNEALING FALSE",0,5075,100,0,"RobinsonFouldsMetric",0.321934355002624,"sim--1646123985.msf",206746,111,0.99999,5001,10,"100 200000","true"," DASMC"
"775","ANNEALING","ANNEALING FALSE",0,5075,100,0,"KuhnerFelsenstein",0.012149691938849,"sim--1646123985.msf",206746,111,0.99999,5001,10,"100 200000","true"," DASMC"
"776","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-4204.9717737653,"sim--1646123985.msf",200106,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"778","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim--1646123985.msf",200106,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"779","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",1.07670071159223,"sim--1646123985.msf",200106,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"780","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.133134627361417,"sim--1646123985.msf",200106,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"781","ANNEALING","ANNEALING TRUE",0,5099,100,0,"ConsensusLogLL",-3767.53723979637,"sim--466587622.msf",134611,111,0.99999,5001,10,"100 200000","true"," ASMC"
"783","ANNEALING","ANNEALING TRUE",0,5099,100,0,"PartitionMetric",0,"sim--466587622.msf",134611,111,0.99999,5001,10,"100 200000","true"," ASMC"
"784","ANNEALING","ANNEALING TRUE",0,5099,100,0,"RobinsonFouldsMetric",0.187444134876054,"sim--466587622.msf",134611,111,0.99999,5001,10,"100 200000","true"," ASMC"
"785","ANNEALING","ANNEALING TRUE",0,5099,100,0,"KuhnerFelsenstein",0.00588781864471842,"sim--466587622.msf",134611,111,0.99999,5001,10,"100 200000","true"," ASMC"
"786","ANNEALING","ANNEALING FALSE",0,5099,100,0,"ConsensusLogLL",-3767.63055675994,"sim--466587622.msf",201861,111,0.99999,5001,10,"100 200000","true"," DASMC"
"788","ANNEALING","ANNEALING FALSE",0,5099,100,0,"PartitionMetric",0,"sim--466587622.msf",201861,111,0.99999,5001,10,"100 200000","true"," DASMC"
"789","ANNEALING","ANNEALING FALSE",0,5099,100,0,"RobinsonFouldsMetric",0.246544936903406,"sim--466587622.msf",201861,111,0.99999,5001,10,"100 200000","true"," DASMC"
"790","ANNEALING","ANNEALING FALSE",0,5099,100,0,"KuhnerFelsenstein",0.00823233045230689,"sim--466587622.msf",201861,111,0.99999,5001,10,"100 200000","true"," DASMC"
"791","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3858.56888324838,"sim--466587622.msf",146290,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"793","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim--466587622.msf",146290,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"794","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.531609044843515,"sim--466587622.msf",146290,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"795","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0305210881065155,"sim--466587622.msf",146290,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"796","ANNEALING","ANNEALING TRUE",0,5000,100,0,"ConsensusLogLL",-3410.82831453851,"sim-61295874.msf",115747,111,0.99999,5001,10,"100 200000","true"," ASMC"
"798","ANNEALING","ANNEALING TRUE",0,5000,100,0,"PartitionMetric",0,"sim-61295874.msf",115747,111,0.99999,5001,10,"100 200000","true"," ASMC"
"799","ANNEALING","ANNEALING TRUE",0,5000,100,0,"RobinsonFouldsMetric",0.152271728456808,"sim-61295874.msf",115747,111,0.99999,5001,10,"100 200000","true"," ASMC"
"800","ANNEALING","ANNEALING TRUE",0,5000,100,0,"KuhnerFelsenstein",0.00291694843742564,"sim-61295874.msf",115747,111,0.99999,5001,10,"100 200000","true"," ASMC"
"801","ANNEALING","ANNEALING FALSE",0,5000,100,0,"ConsensusLogLL",-3410.94788734235,"sim-61295874.msf",119568,111,0.99999,5001,10,"100 200000","true"," DASMC"
"803","ANNEALING","ANNEALING FALSE",0,5000,100,0,"PartitionMetric",0,"sim-61295874.msf",119568,111,0.99999,5001,10,"100 200000","true"," DASMC"
"804","ANNEALING","ANNEALING FALSE",0,5000,100,0,"RobinsonFouldsMetric",0.177598459838782,"sim-61295874.msf",119568,111,0.99999,5001,10,"100 200000","true"," DASMC"
"805","ANNEALING","ANNEALING FALSE",0,5000,100,0,"KuhnerFelsenstein",0.00394681451302896,"sim-61295874.msf",119568,111,0.99999,5001,10,"100 200000","true"," DASMC"
"806","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3567.04906685451,"sim-61295874.msf",159971,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"808","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",12,"sim-61295874.msf",159971,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"809","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.805213386050533,"sim-61295874.msf",159971,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"810","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0618533939470808,"sim-61295874.msf",159971,111,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"811","ANNEALING","ANNEALING TRUE",0,5067,100,0,"ConsensusLogLL",-4085.90815365245,"sim--1646123985.msf",70997,333,0.99999,5001,10,"100 200000","true"," ASMC"
"813","ANNEALING","ANNEALING TRUE",0,5067,100,0,"PartitionMetric",0,"sim--1646123985.msf",70997,333,0.99999,5001,10,"100 200000","true"," ASMC"
"814","ANNEALING","ANNEALING TRUE",0,5067,100,0,"RobinsonFouldsMetric",0.336464355002624,"sim--1646123985.msf",70997,333,0.99999,5001,10,"100 200000","true"," ASMC"
"815","ANNEALING","ANNEALING TRUE",0,5067,100,0,"KuhnerFelsenstein",0.0136109723225012,"sim--1646123985.msf",70997,333,0.99999,5001,10,"100 200000","true"," ASMC"
"816","ANNEALING","ANNEALING FALSE",0,5067,100,0,"ConsensusLogLL",-4085.78720131877,"sim--1646123985.msf",66560,333,0.99999,5001,10,"100 200000","true"," DASMC"
"818","ANNEALING","ANNEALING FALSE",0,5067,100,0,"PartitionMetric",0,"sim--1646123985.msf",66560,333,0.99999,5001,10,"100 200000","true"," DASMC"
"819","ANNEALING","ANNEALING FALSE",0,5067,100,0,"RobinsonFouldsMetric",0.315630241268439,"sim--1646123985.msf",66560,333,0.99999,5001,10,"100 200000","true"," DASMC"
"820","ANNEALING","ANNEALING FALSE",0,5067,100,0,"KuhnerFelsenstein",0.0122727403045597,"sim--1646123985.msf",66560,333,0.99999,5001,10,"100 200000","true"," DASMC"
"821","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-4195.86200758495,"sim--1646123985.msf",221252,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"823","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim--1646123985.msf",221252,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"824","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",1.11342114637946,"sim--1646123985.msf",221252,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"825","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.152158189760503,"sim--1646123985.msf",221252,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"826","ANNEALING","ANNEALING TRUE",0,5047,100,0,"ConsensusLogLL",-3767.69704017019,"sim--466587622.msf",74974,333,0.99999,5001,10,"100 200000","true"," ASMC"
"828","ANNEALING","ANNEALING TRUE",0,5047,100,0,"PartitionMetric",0,"sim--466587622.msf",74974,333,0.99999,5001,10,"100 200000","true"," ASMC"
"829","ANNEALING","ANNEALING TRUE",0,5047,100,0,"RobinsonFouldsMetric",0.218254079007155,"sim--466587622.msf",74974,333,0.99999,5001,10,"100 200000","true"," ASMC"
"830","ANNEALING","ANNEALING TRUE",0,5047,100,0,"KuhnerFelsenstein",0.00668315913831349,"sim--466587622.msf",74974,333,0.99999,5001,10,"100 200000","true"," ASMC"
"831","ANNEALING","ANNEALING FALSE",0,5047,100,0,"ConsensusLogLL",-3767.64477174486,"sim--466587622.msf",60832,333,0.99999,5001,10,"100 200000","true"," DASMC"
"833","ANNEALING","ANNEALING FALSE",0,5047,100,0,"PartitionMetric",0,"sim--466587622.msf",60832,333,0.99999,5001,10,"100 200000","true"," DASMC"
"834","ANNEALING","ANNEALING FALSE",0,5047,100,0,"RobinsonFouldsMetric",0.21939252664631,"sim--466587622.msf",60832,333,0.99999,5001,10,"100 200000","true"," DASMC"
"835","ANNEALING","ANNEALING FALSE",0,5047,100,0,"KuhnerFelsenstein",0.00660550624623079,"sim--466587622.msf",60832,333,0.99999,5001,10,"100 200000","true"," DASMC"
"836","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3861.3431692418,"sim--466587622.msf",125130,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"838","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim--466587622.msf",125130,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"839","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.593431529731141,"sim--466587622.msf",125130,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"840","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0327131459302362,"sim--466587622.msf",125130,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"841","ANNEALING","ANNEALING TRUE",0,5079,100,0,"ConsensusLogLL",-3410.73279668201,"sim-61295874.msf",104966,333,0.99999,5001,10,"100 200000","true"," ASMC"
"843","ANNEALING","ANNEALING TRUE",0,5079,100,0,"PartitionMetric",0,"sim-61295874.msf",104966,333,0.99999,5001,10,"100 200000","true"," ASMC"
"844","ANNEALING","ANNEALING TRUE",0,5079,100,0,"RobinsonFouldsMetric",0.167561728456808,"sim-61295874.msf",104966,333,0.99999,5001,10,"100 200000","true"," ASMC"
"845","ANNEALING","ANNEALING TRUE",0,5079,100,0,"KuhnerFelsenstein",0.00311402126346797,"sim-61295874.msf",104966,333,0.99999,5001,10,"100 200000","true"," ASMC"
"846","ANNEALING","ANNEALING FALSE",0,5079,100,0,"ConsensusLogLL",-3410.46708830943,"sim-61295874.msf",110240,333,0.99999,5001,10,"100 200000","true"," DASMC"
"848","ANNEALING","ANNEALING FALSE",0,5079,100,0,"PartitionMetric",0,"sim-61295874.msf",110240,333,0.99999,5001,10,"100 200000","true"," DASMC"
"849","ANNEALING","ANNEALING FALSE",0,5079,100,0,"RobinsonFouldsMetric",0.173877437163962,"sim-61295874.msf",110240,333,0.99999,5001,10,"100 200000","true"," DASMC"
"850","ANNEALING","ANNEALING FALSE",0,5079,100,0,"KuhnerFelsenstein",0.00376486439086547,"sim-61295874.msf",110240,333,0.99999,5001,10,"100 200000","true"," DASMC"
"851","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3565.68199349221,"sim-61295874.msf",185128,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"853","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",12,"sim-61295874.msf",185128,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"854","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.881610632997128,"sim-61295874.msf",185128,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"855","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0724171338406209,"sim-61295874.msf",185128,333,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"856","ANNEALING","ANNEALING TRUE",0,5133,100,0,"ConsensusLogLL",-4085.75618967132,"sim--1646123985.msf",157622,222,0.99999,5001,10,"100 200000","true"," ASMC"
"858","ANNEALING","ANNEALING TRUE",0,5133,100,0,"PartitionMetric",0,"sim--1646123985.msf",157622,222,0.99999,5001,10,"100 200000","true"," ASMC"
"859","ANNEALING","ANNEALING TRUE",0,5133,100,0,"RobinsonFouldsMetric",0.307768221931177,"sim--1646123985.msf",157622,222,0.99999,5001,10,"100 200000","true"," ASMC"
"860","ANNEALING","ANNEALING TRUE",0,5133,100,0,"KuhnerFelsenstein",0.0121334216581184,"sim--1646123985.msf",157622,222,0.99999,5001,10,"100 200000","true"," ASMC"
"861","ANNEALING","ANNEALING FALSE",0,5133,100,0,"ConsensusLogLL",-4086.05335308547,"sim--1646123985.msf",84033,222,0.99999,5001,10,"100 200000","true"," DASMC"
"863","ANNEALING","ANNEALING FALSE",0,5133,100,0,"PartitionMetric",0,"sim--1646123985.msf",84033,222,0.99999,5001,10,"100 200000","true"," DASMC"
"864","ANNEALING","ANNEALING FALSE",0,5133,100,0,"RobinsonFouldsMetric",0.313109043663677,"sim--1646123985.msf",84033,222,0.99999,5001,10,"100 200000","true"," DASMC"
"865","ANNEALING","ANNEALING FALSE",0,5133,100,0,"KuhnerFelsenstein",0.0119125487346645,"sim--1646123985.msf",84033,222,0.99999,5001,10,"100 200000","true"," DASMC"
"866","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-4201.38355533775,"sim--1646123985.msf",171459,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"868","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim--1646123985.msf",171459,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"869","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",1.05652874135491,"sim--1646123985.msf",171459,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"870","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.117610257568069,"sim--1646123985.msf",171459,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"871","ANNEALING","ANNEALING TRUE",0,5058,100,0,"ConsensusLogLL",-3767.54107120571,"sim--466587622.msf",96440,222,0.99999,5001,10,"100 200000","true"," ASMC"
"873","ANNEALING","ANNEALING TRUE",0,5058,100,0,"PartitionMetric",0,"sim--466587622.msf",96440,222,0.99999,5001,10,"100 200000","true"," ASMC"
"874","ANNEALING","ANNEALING TRUE",0,5058,100,0,"RobinsonFouldsMetric",0.22657252664631,"sim--466587622.msf",96440,222,0.99999,5001,10,"100 200000","true"," ASMC"
"875","ANNEALING","ANNEALING TRUE",0,5058,100,0,"KuhnerFelsenstein",0.00737279402490758,"sim--466587622.msf",96440,222,0.99999,5001,10,"100 200000","true"," ASMC"
"876","ANNEALING","ANNEALING FALSE",0,5058,100,0,"ConsensusLogLL",-3767.63223872087,"sim--466587622.msf",69692,222,0.99999,5001,10,"100 200000","true"," DASMC"
"878","ANNEALING","ANNEALING FALSE",0,5058,100,0,"PartitionMetric",0,"sim--466587622.msf",69692,222,0.99999,5001,10,"100 200000","true"," DASMC"
"879","ANNEALING","ANNEALING FALSE",0,5058,100,0,"RobinsonFouldsMetric",0.21866252664631,"sim--466587622.msf",69692,222,0.99999,5001,10,"100 200000","true"," DASMC"
"880","ANNEALING","ANNEALING FALSE",0,5058,100,0,"KuhnerFelsenstein",0.00630063334894733,"sim--466587622.msf",69692,222,0.99999,5001,10,"100 200000","true"," DASMC"
"881","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3851.94732550194,"sim--466587622.msf",173111,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"883","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim--466587622.msf",173111,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"884","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.544809518925921,"sim--466587622.msf",173111,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"885","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0314347267879736,"sim--466587622.msf",173111,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"886","ANNEALING","ANNEALING TRUE",0,5026,100,0,"ConsensusLogLL",-3410.9348020718,"sim-61295874.msf",58897,222,0.99999,5001,10,"100 200000","true"," ASMC"
"888","ANNEALING","ANNEALING TRUE",0,5026,100,0,"PartitionMetric",0,"sim-61295874.msf",58897,222,0.99999,5001,10,"100 200000","true"," ASMC"
"889","ANNEALING","ANNEALING TRUE",0,5026,100,0,"RobinsonFouldsMetric",0.172150705781988,"sim-61295874.msf",58897,222,0.99999,5001,10,"100 200000","true"," ASMC"
"890","ANNEALING","ANNEALING TRUE",0,5026,100,0,"KuhnerFelsenstein",0.00357371730693973,"sim-61295874.msf",58897,222,0.99999,5001,10,"100 200000","true"," ASMC"
"891","ANNEALING","ANNEALING FALSE",0,5026,100,0,"ConsensusLogLL",-3410.82058136632,"sim-61295874.msf",52697,222,0.99999,5001,10,"100 200000","true"," DASMC"
"893","ANNEALING","ANNEALING FALSE",0,5026,100,0,"PartitionMetric",0,"sim-61295874.msf",52697,222,0.99999,5001,10,"100 200000","true"," DASMC"
"894","ANNEALING","ANNEALING FALSE",0,5026,100,0,"RobinsonFouldsMetric",0.178141728456808,"sim-61295874.msf",52697,222,0.99999,5001,10,"100 200000","true"," DASMC"
"895","ANNEALING","ANNEALING FALSE",0,5026,100,0,"KuhnerFelsenstein",0.00396290426858092,"sim-61295874.msf",52697,222,0.99999,5001,10,"100 200000","true"," DASMC"
"896","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3564.91734317286,"sim-61295874.msf",139774,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"898","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",12,"sim-61295874.msf",139774,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"899","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.866968305536827,"sim-61295874.msf",139774,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
"900","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0731388035518286,"sim-61295874.msf",139774,222,0.99999,5001,10,"100 200000","true","CSMC-Nonclock"
