"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"577","sim-10555661.msf.Rep0","ANNEALINGEvolK2P",-3774.18614988659,7181,0.99995,1000,10,226,10,"100 100000 100 100000 100 100000"
"578","sim-10555661.msf.Rep0","SSEvolK2P",-3771.76068443252,7181,0.99995,1000,10,226,10,"100 100000 100 100000 100 100000"
"579","sim-10555661.msf.Rep0","ANNEALINGJC",-3767.77527090715,7181,0.99995,1000,10,226,10,"100 100000 100 100000 100 100000"
"580","sim-10555661.msf.Rep0","SSJC",-3768.47858192155,7181,0.99995,1000,10,226,10,"100 100000 100 100000 100 100000"
"581","sim-10555661.msf.Rep0","ANNEALINGEvolGTR",-3788.48853373532,7181,0.99995,1000,10,226,10,"100 100000 100 100000 100 100000"
"582","sim-10555661.msf.Rep0","SSEvolGTR",-3797.79111756151,7181,0.99995,1000,10,226,10,"100 100000 100 100000 100 100000"
"583","sim-55866645.msf.Rep0","ANNEALINGEvolK2P",-3238.68286663341,7181,0.99995,1000,10,239,10,"100 100000 100 100000 100 100000"
"584","sim-55866645.msf.Rep0","SSEvolK2P",-3239.94343173161,7181,0.99995,1000,10,239,10,"100 100000 100 100000 100 100000"
"585","sim-55866645.msf.Rep0","ANNEALINGJC",-3238.66586445197,7181,0.99995,1000,10,239,10,"100 100000 100 100000 100 100000"
"586","sim-55866645.msf.Rep0","SSJC",-3237.18504607509,7181,0.99995,1000,10,239,10,"100 100000 100 100000 100 100000"
"587","sim-55866645.msf.Rep0","ANNEALINGEvolGTR",-3255.51115624271,7181,0.99995,1000,10,239,10,"100 100000 100 100000 100 100000"
"588","sim-55866645.msf.Rep0","SSEvolGTR",-3262.59488000605,7181,0.99995,1000,10,239,10,"100 100000 100 100000 100 100000"
"589","sim-902635804.msf.Rep0","ANNEALINGEvolK2P",-4308.94145115875,7181,0.99995,1000,10,260,10,"100 100000 100 100000 100 100000"
"590","sim-902635804.msf.Rep0","SSEvolK2P",-4310.22107284652,7181,0.99995,1000,10,260,10,"100 100000 100 100000 100 100000"
"591","sim-902635804.msf.Rep0","ANNEALINGJC",-4307.6505941384,7181,0.99995,1000,10,260,10,"100 100000 100 100000 100 100000"
"592","sim-902635804.msf.Rep0","SSJC",-4305.57858912668,7181,0.99995,1000,10,260,10,"100 100000 100 100000 100 100000"
"593","sim-902635804.msf.Rep0","ANNEALINGEvolGTR",-4336.1932175059,7181,0.99995,1000,10,260,10,"100 100000 100 100000 100 100000"
"594","sim-902635804.msf.Rep0","SSEvolGTR",-4341.93689682759,7181,0.99995,1000,10,260,10,"100 100000 100 100000 100 100000"
"595","sim-23024236.msf.Rep0","ANNEALINGEvolK2P",-4623.08962971029,7181,0.99995,1000,10,292,10,"100 100000 100 100000 100 100000"
"596","sim-23024236.msf.Rep0","SSEvolK2P",-4626.66114734718,7181,0.99995,1000,10,292,10,"100 100000 100 100000 100 100000"
"597","sim-23024236.msf.Rep0","ANNEALINGJC",-4621.02819960032,7181,0.99995,1000,10,292,10,"100 100000 100 100000 100 100000"
"598","sim-23024236.msf.Rep0","SSJC",-4621.33912806169,7181,0.99995,1000,10,292,10,"100 100000 100 100000 100 100000"
"599","sim-23024236.msf.Rep0","ANNEALINGEvolGTR",-4642.28412354084,7181,0.99995,1000,10,292,10,"100 100000 100 100000 100 100000"
"600","sim-23024236.msf.Rep0","SSEvolGTR",-4649.34368799568,7181,0.99995,1000,10,292,10,"100 100000 100 100000 100 100000"
