"X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time"
"ANNEALING","true",0,5459,1000,7,"RobinsonFouldsMetric",0.379509216237234,"sim-1121221206.msf",6260114
"ANNEALING","true",0,5459,1000,7,"KuhnerFelsenstein",0.0059135074059684,"sim-1121221206.msf",6260114
"ANNEALING","false",0,5459,1000,7,"ConsensusLogLL",-28046.8692627254,"sim-1121221206.msf",6272301
"ANNEALING","false",0,5459,1000,7,"BestSampledLogLL",-28065.9960479123,"sim-1121221206.msf",6272301
"ANNEALING","false",0,5459,1000,7,"PartitionMetric",0,"sim-1121221206.msf",6272301
"ANNEALING","false",0,5459,1000,7,"RobinsonFouldsMetric",0.415167026027439,"sim-1121221206.msf",6272301
"ANNEALING","false",0,5459,1000,7,"KuhnerFelsenstein",0.00695671407694871,"sim-1121221206.msf",6272301
"ANNEALING","true",0,5462,1000,8,"ConsensusLogLL",-28048.6782849072,"sim-1121221206.msf",6291634
"ANNEALING","true",0,5462,1000,8,"BestSampledLogLL",-28064.1877926793,"sim-1121221206.msf",6291634
"ANNEALING","true",0,5462,1000,8,"PartitionMetric",0,"sim-1121221206.msf",6291634
"ANNEALING","true",0,5462,1000,8,"RobinsonFouldsMetric",0.355197089183808,"sim-1121221206.msf",6291634
"ANNEALING","true",0,5462,1000,8,"KuhnerFelsenstein",0.00420667455257843,"sim-1121221206.msf",6291634
"ANNEALING","false",0,5462,1000,8,"ConsensusLogLL",-28046.3823546339,"sim-1121221206.msf",6273122
"ANNEALING","false",0,5462,1000,8,"BestSampledLogLL",-28067.147324821,"sim-1121221206.msf",6273122
"ANNEALING","false",0,5462,1000,8,"PartitionMetric",0,"sim-1121221206.msf",6273122
"ANNEALING","false",0,5462,1000,8,"RobinsonFouldsMetric",0.361011427698618,"sim-1121221206.msf",6273122
"ANNEALING","false",0,5462,1000,8,"KuhnerFelsenstein",0.00435438431147217,"sim-1121221206.msf",6273122
"ANNEALING","true",0,5409,1000,9,"ConsensusLogLL",-28045.6446615784,"sim-1121221206.msf",6245598
"ANNEALING","true",0,5409,1000,9,"BestSampledLogLL",-28065.1452989257,"sim-1121221206.msf",6245598
"ANNEALING","true",0,5409,1000,9,"PartitionMetric",0,"sim-1121221206.msf",6245598
"ANNEALING","true",0,5409,1000,9,"RobinsonFouldsMetric",0.381750710466695,"sim-1121221206.msf",6245598
"ANNEALING","true",0,5409,1000,9,"KuhnerFelsenstein",0.00473082665358307,"sim-1121221206.msf",6245598
"ANNEALING","false",0,5409,1000,9,"ConsensusLogLL",-28049.1815310177,"sim-1121221206.msf",6228318
"ANNEALING","false",0,5409,1000,9,"BestSampledLogLL",-28064.5190751327,"sim-1121221206.msf",6228318
"ANNEALING","false",0,5409,1000,9,"PartitionMetric",0,"sim-1121221206.msf",6228318
"ANNEALING","false",0,5409,1000,9,"RobinsonFouldsMetric",0.381723833120899,"sim-1121221206.msf",6228318
"ANNEALING","false",0,5409,1000,9,"KuhnerFelsenstein",0.00409807782071111,"sim-1121221206.msf",6228318
"ANNEALING","true",0,5457,1000,0,"ConsensusLogLL",-28048.8140592963,"sim-1121221206.msf",6371694
"ANNEALING","true",0,5457,1000,0,"BestSampledLogLL",-28063.0885460348,"sim-1121221206.msf",6371694
"ANNEALING","true",0,5457,1000,0,"PartitionMetric",0,"sim-1121221206.msf",6371694
