"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"97","sim-301124431.msf.Rep0","ANNEALINGEvolK2P",-4141.89160185811,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"98","sim-301124431.msf.Rep0","SSEvolK2P",-4142.96145184932,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"99","sim-301124431.msf.Rep0","ANNEALINGJC",-4135.51526749017,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"100","sim-301124431.msf.Rep0","SSJC",-4136.90808217705,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"101","sim-301124431.msf.Rep0","ANNEALINGEvolGTR",-4162.80247483483,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"102","sim-301124431.msf.Rep0","SSEvolGTR",-4171.43063949115,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"103","sim-947946789.msf.Rep0","ANNEALINGEvolK2P",-4242.42587917739,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"104","sim-947946789.msf.Rep0","SSEvolK2P",-4245.37594351152,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"105","sim-947946789.msf.Rep0","ANNEALINGJC",-4235.19878097568,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"106","sim-947946789.msf.Rep0","SSJC",-4235.32225024291,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"107","sim-947946789.msf.Rep0","ANNEALINGEvolGTR",-4259.73967997185,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"108","sim-947946789.msf.Rep0","SSEvolGTR",-4269.55589764788,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"109","sim-559442320.msf.Rep0","ANNEALINGEvolK2P",-3354.40604235972,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"110","sim-1271357968.msf.Rep0","ANNEALINGEvolK2P",-4103.69916504584,111,0.9999,500,10,307,10,"1000 100000 1000 100000 1000 100000"
