"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"196","sim--578487137.msf.Rep0","SSJC",-22476.7909946641,11,0.9999,2000,15,341,10,"200 100000 200 100000 200 100000"
"197","sim--578487137.msf.Rep0","ANNEALINGEvolGTR",-22483.1952660919,11,0.9999,2000,15,341,10,"200 100000 200 100000 200 100000"
"198","sim--578487137.msf.Rep0","SSEvolGTR",-22517.5530474162,11,0.9999,2000,15,341,10,"200 100000 200 100000 200 100000"
"199","sim--164453990.msf.Rep0","ANNEALINGEvolK2P",-21952.8736692876,11,0.9999,2000,15,333,10,"200 100000 200 100000 200 100000"
"200","sim--164453990.msf.Rep0","SSEvolK2P",-21953.4952019957,11,0.9999,2000,15,333,10,"200 100000 200 100000 200 100000"
"201","sim--164453990.msf.Rep0","ANNEALINGJC",-21943.2855631858,11,0.9999,2000,15,333,10,"200 100000 200 100000 200 100000"
"202","sim--164453990.msf.Rep0","SSJC",-21939.8713923353,11,0.9999,2000,15,333,10,"200 100000 200 100000 200 100000"
"203","sim--164453990.msf.Rep0","ANNEALINGEvolGTR",-21987.7120985662,11,0.9999,2000,15,333,10,"200 100000 200 100000 200 100000"
"204","sim--164453990.msf.Rep0","SSEvolGTR",-22109.7751125343,11,0.9999,2000,15,333,10,"200 100000 200 100000 200 100000"
"205","sim-1407290921.msf.Rep0","ANNEALINGEvolK2P",-21855.2757348425,11,0.9999,2000,15,346,10,"200 100000 200 100000 200 100000"
"206","sim-1407290921.msf.Rep0","SSEvolK2P",-21896.6672166372,11,0.9999,2000,15,346,10,"200 100000 200 100000 200 100000"
"207","sim-1407290921.msf.Rep0","ANNEALINGJC",-21859.092978371,11,0.9999,2000,15,346,10,"200 100000 200 100000 200 100000"
"208","sim-1407290921.msf.Rep0","SSJC",-21849.9307235769,11,0.9999,2000,15,346,10,"200 100000 200 100000 200 100000"
"209","sim-1407290921.msf.Rep0","ANNEALINGEvolGTR",-21845.6906904242,11,0.9999,2000,15,346,10,"200 100000 200 100000 200 100000"
"210","sim-1407290921.msf.Rep0","SSEvolGTR",-22150.6006611415,11,0.9999,2000,15,346,10,"200 100000 200 100000 200 100000"
"211","sim-1776013084.msf.Rep0","ANNEALINGEvolK2P",-21563.7262928503,11,0.9999,2000,15,321,10,"200 100000 200 100000 200 100000"
"212","sim-1776013084.msf.Rep0","SSEvolK2P",-21569.8830205879,11,0.9999,2000,15,321,10,"200 100000 200 100000 200 100000"
"213","sim-1776013084.msf.Rep0","ANNEALINGJC",-21570.3670151455,11,0.9999,2000,15,321,10,"200 100000 200 100000 200 100000"
"214","sim-1776013084.msf.Rep0","SSJC",-21564.6776454539,11,0.9999,2000,15,321,10,"200 100000 200 100000 200 100000"
"215","sim-1776013084.msf.Rep0","ANNEALINGEvolGTR",-21587.567114621,11,0.9999,2000,15,321,10,"200 100000 200 100000 200 100000"
"216","sim-1776013084.msf.Rep0","SSEvolGTR",-21669.8758171798,11,0.9999,2000,15,321,10,"200 100000 200 100000 200 100000"
"217","sim-2099424263.msf.Rep0","ANNEALINGEvolK2P",-19198.0068272625,11,0.9999,2000,15,323,10,"200 100000 200 100000 200 100000"
"218","sim-2099424263.msf.Rep0","SSEvolK2P",-19198.3907456192,11,0.9999,2000,15,323,10,"200 100000 200 100000 200 100000"
"219","sim-2099424263.msf.Rep0","ANNEALINGJC",-19192.6802406609,11,0.9999,2000,15,323,10,"200 100000 200 100000 200 100000"
"220","sim-2099424263.msf.Rep0","SSJC",-19189.6369702525,11,0.9999,2000,15,323,10,"200 100000 200 100000 200 100000"
"221","sim-2099424263.msf.Rep0","ANNEALINGEvolGTR",-19238.5392805118,11,0.9999,2000,15,323,10,"200 100000 200 100000 200 100000"
"222","sim-2099424263.msf.Rep0","SSEvolGTR",-19317.1941307507,11,0.9999,2000,15,323,10,"200 100000 200 100000 200 100000"
"223","sim-805779547.msf.Rep0","ANNEALINGEvolK2P",-22738.5384806224,11,0.9999,2000,15,331,10,"200 100000 200 100000 200 100000"
"224","sim-805779547.msf.Rep0","SSEvolK2P",-22812.6298674527,11,0.9999,2000,15,331,10,"200 100000 200 100000 200 100000"
"225","sim-805779547.msf.Rep0","ANNEALINGJC",-22730.937887365,11,0.9999,2000,15,331,10,"200 100000 200 100000 200 100000"
"226","sim-805779547.msf.Rep0","SSJC",-22727.7342040675,11,0.9999,2000,15,331,10,"200 100000 200 100000 200 100000"
"227","sim-805779547.msf.Rep0","ANNEALINGEvolGTR",-22779.1193479062,11,0.9999,2000,15,331,10,"200 100000 200 100000 200 100000"
"228","sim-805779547.msf.Rep0","SSEvolGTR",-22875.0627637912,11,0.9999,2000,15,331,10,"200 100000 200 100000 200 100000"
"229","sim-624535610.msf.Rep0","ANNEALINGEvolK2P",-22616.5354956826,11,0.9999,2000,15,311,10,"200 100000 200 100000 200 100000"
"230","sim-624535610.msf.Rep0","SSEvolK2P",-22645.5423783182,11,0.9999,2000,15,311,10,"200 100000 200 100000 200 100000"
"231","sim-624535610.msf.Rep0","ANNEALINGJC",-22622.7385942984,11,0.9999,2000,15,311,10,"200 100000 200 100000 200 100000"
"232","sim-624535610.msf.Rep0","SSJC",-22619.8613870164,11,0.9999,2000,15,311,10,"200 100000 200 100000 200 100000"
"233","sim-624535610.msf.Rep0","ANNEALINGEvolGTR",-22623.7088327007,11,0.9999,2000,15,311,10,"200 100000 200 100000 200 100000"
"234","sim-624535610.msf.Rep0","SSEvolGTR",-22775.8968671916,11,0.9999,2000,15,311,10,"200 100000 200 100000 200 100000"
"235","sim-482368368.msf.Rep0","ANNEALINGEvolK2P",-20030.9675756119,11,0.9999,2000,15,329,10,"200 100000 200 100000 200 100000"
"236","sim-482368368.msf.Rep0","SSEvolK2P",-20031.400368587,11,0.9999,2000,15,329,10,"200 100000 200 100000 200 100000"
"237","sim-482368368.msf.Rep0","ANNEALINGJC",-20025.0801357738,11,0.9999,2000,15,329,10,"200 100000 200 100000 200 100000"
"238","sim-482368368.msf.Rep0","SSJC",-20019.7975571798,11,0.9999,2000,15,329,10,"200 100000 200 100000 200 100000"
"239","sim-482368368.msf.Rep0","ANNEALINGEvolGTR",-20059.2160523451,11,0.9999,2000,15,329,10,"200 100000 200 100000 200 100000"
"240","sim-482368368.msf.Rep0","SSEvolGTR",-20110.6909973267,11,0.9999,2000,15,329,10,"200 100000 200 100000 200 100000"
"241","sim-947946789.msf.Rep0","ANNEALINGEvolK2P",-19075.4005038895,11,0.9999,2000,15,305,10,"200 100000 200 100000 200 100000"
"242","sim-947946789.msf.Rep0","SSEvolK2P",-24848.760656536,11,0.9999,2000,15,305,10,"200 100000 200 100000 200 100000"
"243","sim-947946789.msf.Rep0","ANNEALINGJC",-19073.1730398443,11,0.9999,2000,15,305,10,"200 100000 200 100000 200 100000"
"244","sim-947946789.msf.Rep0","SSJC",-19072.0589750754,11,0.9999,2000,15,305,10,"200 100000 200 100000 200 100000"
"245","sim-947946789.msf.Rep0","ANNEALINGEvolGTR",-19102.7482687868,11,0.9999,2000,15,305,10,"200 100000 200 100000 200 100000"
"246","sim-947946789.msf.Rep0","SSEvolGTR",-19114.9267302023,11,0.9999,2000,15,305,10,"200 100000 200 100000 200 100000"
"247","sim-158957189.msf.Rep0","ANNEALINGEvolK2P",-22855.9733979579,11,0.9999,2000,15,335,10,"200 100000 200 100000 200 100000"
"248","sim-158957189.msf.Rep0","SSEvolK2P",-22863.7927460959,11,0.9999,2000,15,335,10,"200 100000 200 100000 200 100000"
"249","sim-158957189.msf.Rep0","ANNEALINGJC",-22856.3264669835,11,0.9999,2000,15,335,10,"200 100000 200 100000 200 100000"
"250","sim-158957189.msf.Rep0","SSJC",-22849.4701515484,11,0.9999,2000,15,335,10,"200 100000 200 100000 200 100000"
"251","sim-158957189.msf.Rep0","ANNEALINGEvolGTR",-22839.3539987439,11,0.9999,2000,15,335,10,"200 100000 200 100000 200 100000"
"252","sim-158957189.msf.Rep0","SSEvolGTR",-22900.0387844855,11,0.9999,2000,15,335,10,"200 100000 200 100000 200 100000"
"253","sim-301124431.msf.Rep0","ANNEALINGEvolK2P",-20622.5145587561,11,0.9999,2000,15,309,10,"200 100000 200 100000 200 100000"
"254","sim-301124431.msf.Rep0","SSEvolK2P",-20619.3685880015,11,0.9999,2000,15,309,10,"200 100000 200 100000 200 100000"
"255","sim-301124431.msf.Rep0","ANNEALINGJC",-20626.1220647024,11,0.9999,2000,15,309,10,"200 100000 200 100000 200 100000"
"256","sim-301124431.msf.Rep0","SSJC",-20623.9684178159,11,0.9999,2000,15,309,10,"200 100000 200 100000 200 100000"
"257","sim-301124431.msf.Rep0","ANNEALINGEvolGTR",-20645.0352087658,11,0.9999,2000,15,309,10,"200 100000 200 100000 200 100000"
"258","sim-301124431.msf.Rep0","SSEvolGTR",-20752.805103309,11,0.9999,2000,15,309,10,"200 100000 200 100000 200 100000"
"259","sim-437057384.msf.Rep0","ANNEALINGEvolK2P",-20906.2291309334,11,0.9999,2000,15,348,10,"200 100000 200 100000 200 100000"
"260","sim-437057384.msf.Rep0","SSEvolK2P",-20903.260071209,11,0.9999,2000,15,348,10,"200 100000 200 100000 200 100000"
"261","sim-437057384.msf.Rep0","ANNEALINGJC",-20904.0279446675,11,0.9999,2000,15,348,10,"200 100000 200 100000 200 100000"
"262","sim-437057384.msf.Rep0","SSJC",-20897.7667379351,11,0.9999,2000,15,348,10,"200 100000 200 100000 200 100000"
"263","sim-437057384.msf.Rep0","ANNEALINGEvolGTR",-20908.7950015084,11,0.9999,2000,15,348,10,"200 100000 200 100000 200 100000"
"264","sim-437057384.msf.Rep0","SSEvolGTR",-20953.5764596314,11,0.9999,2000,15,348,10,"200 100000 200 100000 200 100000"
"265","sim--22286748.msf.Rep0","ANNEALINGEvolK2P",-19837.3208248846,11,0.9999,2000,15,315,10,"200 100000 200 100000 200 100000"
"266","sim--22286748.msf.Rep0","SSEvolK2P",-19834.0231676026,11,0.9999,2000,15,315,10,"200 100000 200 100000 200 100000"
"267","sim--22286748.msf.Rep0","ANNEALINGJC",-19835.651700526,11,0.9999,2000,15,315,10,"200 100000 200 100000 200 100000"
"268","sim--22286748.msf.Rep0","SSJC",-19834.1510168537,11,0.9999,2000,15,315,10,"200 100000 200 100000 200 100000"
"269","sim--22286748.msf.Rep0","ANNEALINGEvolGTR",-19822.3267696621,11,0.9999,2000,15,315,10,"200 100000 200 100000 200 100000"
"270","sim--22286748.msf.Rep0","SSEvolGTR",-19829.7733909436,11,0.9999,2000,15,315,10,"200 100000 200 100000 200 100000"
"271","sim-715157579.msf.Rep0","ANNEALINGEvolK2P",-21118.3401167273,11,0.9999,2000,15,301,10,"200 100000 200 100000 200 100000"
"272","sim-715157579.msf.Rep0","SSEvolK2P",-21120.6531839157,11,0.9999,2000,15,301,10,"200 100000 200 100000 200 100000"
"273","sim-715157579.msf.Rep0","ANNEALINGJC",-21108.8898160564,11,0.9999,2000,15,301,10,"200 100000 200 100000 200 100000"
"274","sim-715157579.msf.Rep0","SSJC",-21109.6536853837,11,0.9999,2000,15,301,10,"200 100000 200 100000 200 100000"
"275","sim-715157579.msf.Rep0","ANNEALINGEvolGTR",-21132.0679784728,11,0.9999,2000,15,301,10,"200 100000 200 100000 200 100000"
"276","sim-715157579.msf.Rep0","SSEvolGTR",-21161.7019420389,11,0.9999,2000,15,301,10,"200 100000 200 100000 200 100000"
"277","sim-391746400.msf.Rep0","ANNEALINGEvolK2P",-23368.9733822203,11,0.9999,2000,15,339,10,"200 100000 200 100000 200 100000"
"278","sim-391746400.msf.Rep0","SSEvolK2P",-23393.41811895,11,0.9999,2000,15,339,10,"200 100000 200 100000 200 100000"
"279","sim-391746400.msf.Rep0","ANNEALINGJC",-23367.7114406579,11,0.9999,2000,15,339,10,"200 100000 200 100000 200 100000"
"280","sim-391746400.msf.Rep0","SSJC",-23365.2577623464,11,0.9999,2000,15,339,10,"200 100000 200 100000 200 100000"
"281","sim-391746400.msf.Rep0","ANNEALINGEvolGTR",-23354.4792348507,11,0.9999,2000,15,339,10,"200 100000 200 100000 200 100000"
"282","sim-391746400.msf.Rep0","SSEvolGTR",-23371.6648922392,11,0.9999,2000,15,339,10,"200 100000 200 100000 200 100000"
"283","sim-760468563.msf.Rep0","ANNEALINGEvolK2P",-19536.3630314192,11,0.9999,2000,15,350,10,"200 100000 200 100000 200 100000"
"284","sim-760468563.msf.Rep0","SSEvolK2P",-19535.709790611,11,0.9999,2000,15,350,10,"200 100000 200 100000 200 100000"
"285","sim-760468563.msf.Rep0","ANNEALINGJC",-19537.6580917848,11,0.9999,2000,15,350,10,"200 100000 200 100000 200 100000"
"286","sim-760468563.msf.Rep0","SSJC",-19530.7440484386,11,0.9999,2000,15,350,10,"200 100000 200 100000 200 100000"
"287","sim-760468563.msf.Rep0","ANNEALINGEvolGTR",-19584.8382055122,11,0.9999,2000,15,350,10,"200 100000 200 100000 200 100000"
"288","sim-760468563.msf.Rep0","SSEvolGTR",-19644.679529082,11,0.9999,2000,15,350,10,"200 100000 200 100000 200 100000"
"289","sim-113646205.msf.Rep0","ANNEALINGEvolK2P",-20621.6813829942,11,0.9999,2000,15,322,10,"200 100000 200 100000 200 100000"
"290","sim-113646205.msf.Rep0","SSEvolK2P",-20619.1884543706,11,0.9999,2000,15,322,10,"200 100000 200 100000 200 100000"
"291","sim-113646205.msf.Rep0","ANNEALINGJC",-20624.5305663149,11,0.9999,2000,15,322,10,"200 100000 200 100000 200 100000"
"292","sim-113646205.msf.Rep0","SSJC",-20624.576157499,11,0.9999,2000,15,322,10,"200 100000 200 100000 200 100000"
"293","sim-113646205.msf.Rep0","ANNEALINGEvolGTR",-20666.0855443277,11,0.9999,2000,15,322,10,"200 100000 200 100000 200 100000"
"294","sim-113646205.msf.Rep0","SSEvolGTR",-20746.9092453097,11,0.9999,2000,15,322,10,"200 100000 200 100000 200 100000"
"295","sim-68335221.msf.Rep0","ANNEALINGEvolK2P",-19961.5032923645,11,0.9999,2000,15,337,10,"200 100000 200 100000 200 100000"
"296","sim-68335221.msf.Rep0","SSEvolK2P",-19958.508630783,11,0.9999,2000,15,337,10,"200 100000 200 100000 200 100000"
"297","sim-68335221.msf.Rep0","ANNEALINGJC",-19953.5966512034,11,0.9999,2000,15,337,10,"200 100000 200 100000 200 100000"
"298","sim-68335221.msf.Rep0","SSJC",-19954.1544781535,11,0.9999,2000,15,337,10,"200 100000 200 100000 200 100000"
"299","sim-68335221.msf.Rep0","ANNEALINGEvolGTR",-19988.2853974433,11,0.9999,2000,15,337,10,"200 100000 200 100000 200 100000"
"300","sim-68335221.msf.Rep0","SSEvolGTR",-20018.9916428315,11,0.9999,2000,15,337,10,"200 100000 200 100000 200 100000"
