"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"95","sim--947209301.msf.Rep0","ANNEALINGEvolGTR",-7579.52486326028,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"96","sim--947209301.msf.Rep0","SSEvolGTR",-7587.01289163461,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"97","sim-947946789.msf.Rep0","ANNEALINGEvolK2P",-8367.05026688644,44,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"98","sim-947946789.msf.Rep0","SSEvolK2P",-8360.59215298989,44,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"99","sim-947946789.msf.Rep0","ANNEALINGJC",-8360.42363347721,44,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"100","sim-947946789.msf.Rep0","SSJC",-8354.13836327596,44,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"101","sim-947946789.msf.Rep0","ANNEALINGEvolGTR",-8387.67440489647,44,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"102","sim-947946789.msf.Rep0","SSEvolGTR",-8424.46534914633,44,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"103","sim-947946789.msf.Rep0","ANNEALINGEvolK2P",-8367.28719098343,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"104","sim-947946789.msf.Rep0","SSEvolK2P",-8358.86351272974,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"105","sim-947946789.msf.Rep0","ANNEALINGJC",-8352.31229134058,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"106","sim-947946789.msf.Rep0","SSJC",-8352.6748249606,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"107","sim-947946789.msf.Rep0","ANNEALINGEvolGTR",-8377.28825702933,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"108","sim-947946789.msf.Rep0","SSEvolGTR",-8416.05542463452,11,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"109","sim-947946789.msf.Rep0","ANNEALINGEvolK2P",-8371.86035367182,33,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"110","sim-947946789.msf.Rep0","SSEvolK2P",-8361.38937660789,33,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"111","sim-947946789.msf.Rep0","ANNEALINGJC",-8360.24382957117,33,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"112","sim-947946789.msf.Rep0","SSJC",-8354.12607633622,33,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"113","sim-947946789.msf.Rep0","ANNEALINGEvolGTR",-8384.58112176284,33,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"114","sim-947946789.msf.Rep0","SSEvolGTR",-8393.58361380454,33,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"115","sim-947946789.msf.Rep0","ANNEALINGEvolK2P",-8369.01259884108,22,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"116","sim-947946789.msf.Rep0","SSEvolK2P",-8359.39464182104,22,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"117","sim-947946789.msf.Rep0","ANNEALINGJC",-8363.55471160226,22,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"118","sim-947946789.msf.Rep0","SSJC",-8353.29141414945,22,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"119","sim-947946789.msf.Rep0","ANNEALINGEvolGTR",-8381.75877467678,22,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
"120","sim-947946789.msf.Rep0","SSEvolGTR",-8475.13418898872,22,0.999,1000,10,305,10,"500 100000 500 100000 500 100000"
